pl_name,hostname,discoverymethod,disc_year,pl_bmasse,pl_rade,pl_orbper,pl_eqt,st_teff,st_mass,sy_dist
Kepler-619 d,Kepler-619,Transit,2023,,4.17,11.67894236,830.0,6122.0,1.041,900.678
K2-29 b,K2-29,Transit,2016,232.0159,13.33871,3.2588321,1171.0,5358.0,0.94,178.475
HD 31527 b,HD 31527,Radial Velocity,2019,10.47,,16.5535,,5898.0,0.96,38.4473
Kepler-186 f,Kepler-186,Transit,2014,,1.17,129.9441,,3755.0,0.544,177.594
Gaia-2 b,Gaia-2,Transit,2022,259.66580852,14.81827249,3.6915224,,5720.0,1.0,209.229
EPIC 212297394 c,EPIC 212297394,Transit,2021,,2.27,5.213965,866.0,5171.0,0.83,418.395
Kepler-11 g,Kepler-11,Transit,2010,25.0,3.33,118.3807,,5663.0,0.961,646.346
HD 159868 b,HD 159868,Radial Velocity,2006,704.94694,,1184.1,,5534.0,1.19,55.8503
Kepler-1537 b,Kepler-1537,Transit,2016,,1.18,1.444453798,,5079.0,0.81,517.292
HIP 65407 c,HIP 65407,Radial Velocity,2016,249.17872,,67.3,,5460.0,0.93,61.7804
Kepler-678 b,Kepler-678,Transit,2016,,5.14,7.27503724,,5520.0,0.94,1826.15
KOI-217 b,KOI-217,Transit,2010,,12.442,3.90512,,5545.0,0.95,914.699
HD 102117 b,HD 102117,Radial Velocity,2005,54.0311,,20.8133,,5655.0,1.06,39.5792
Kepler-784 b,Kepler-784,Transit,2016,,1.58,31.5922646,,5674.0,1.0,1303.72
K2-170 c,K2-170,Transit,2018,,1.8017647,12.400047,,5748.0,0.963657,392.872
Kepler-1798 b,Kepler-1798,Transit,2021,,2.30911251,16.85589981,,3967.0,0.593,395.196
Kepler-149 d,Kepler-149,Transit,2014,,3.96,160.018032,,5381.0,,571.034
K2-387 b,K2-387,Transit,2022,,7.322,28.735327,,3572.0,0.57,266.318
HD 158259 e,HD 158259,Radial Velocity,2020,6.08,,7.951,,,1.08,27.0498
Kepler-193 b,Kepler-193,Transit,2014,,2.39,11.38848,,6335.0,,1009.1
TOI-1244 b,TOI-1244,Transit,2024,,2.467,6.400316483,,4599.0,0.73,102.551
KOI-2513.01,KOI-2513,Transit,2023,7310.053361,2.80224517,19.00547,,5900.0,0.91,1369.87
Kepler-577 b,Kepler-577,Transit,2016,,2.55,25.69578251,,4984.0,0.78,524.247
Kepler-342 c,Kepler-342,Transit,2014,,1.96,26.234138,,6175.0,,781.611
Kepler-887 b,Kepler-887,Transit,2016,,1.84,20.42228798,,6194.0,1.19,886.588
Kepler-1120 b,Kepler-1120,Transit,2016,,1.38,2.949029052,,4904.0,0.78,615.231
K2-237 b,K2-237,Transit,2018,434.15360396,16.06246934,2.18053332,1759.0,6180.0,1.256,314.995
K2-403 b,K2-403,Transit,2022,,5.333,33.589979,,5511.0,0.784,246.599
Kepler-375 c,Kepler-375,Transit,2014,,2.65,19.986326,,5826.0,,1238.81
Kepler-337 c,Kepler-337,Transit,2014,,2.05,9.693201,,5684.0,,677.975
KMT-2021-BLG-0322L b,KMT-2021-BLG-0322L,Microlensing,2021,2034.1018048,,,,,0.62,6600.0
WASP-197 b,WASP-197,Transit,2025,403.32424848,14.44837612,5.167228,1665.0,6050.0,1.36,483.675
WASP-187 b,WASP-187,Transit,2020,254.264,18.38276,5.147878,,6150.0,1.54,371.414
KOBE-1 c,KOBE-1,Radial Velocity,2025,12.4,,29.671,392.5,4135.0,0.629,23.9718
Kepler-113 b,Kepler-113,Transit,2014,11.7,1.82,4.754,,4725.0,0.75,262.351
Kepler-805 b,Kepler-805,Transit,2016,,2.89,30.8638931,,6112.0,1.19,638.49
Kepler-1860 b,Kepler-1860,Transit,2021,,1.13863767,12.73719978,,5420.0,0.874,438.703
Kepler-216 b,Kepler-216,Transit,2014,,2.35,7.693641,,6091.0,,1187.47
HD 219828 c,HD 219828,Radial Velocity,2016,5102.41724598,,4789.87297,,,1.04,73.114
HAT-P-7 b,HAT-P-7,Transit,2008,584.8072,16.92559,2.20474,,6389.0,1.56,341.079
TOI-1184 b,TOI-1184,Transit,2024,,2.39,5.748433803,,4534.0,0.71,58.5946
Kepler-1005 b,Kepler-1005,Transit,2016,,1.5,6.49801525,,5782.0,1.0,567.806
K2-199 b,K2-199,Transit,2018,6.9,1.73,3.2253993,913.0,4491.0,0.711,107.518
K2-13 b,K2-13,Transit,2015,,1.89,39.91488,511.0,5698.0,0.8,342.394
Kepler-1309 b,Kepler-1309,Transit,2016,,2.37,28.8432647,,5235.0,0.85,
HD 79498 b,HD 79498,Radial Velocity,2011,425.8922,,1807.0,,5748.0,1.08,48.9489
HD 135625 b,HD 135625,Radial Velocity,2023,731.0053361,,4055.0,,,1.28,56.518
HD 63433 d,HD 63433,Transit,2023,,1.073,4.209075,1040.0,5688.0,0.99,22.4035
HD 93385 b,HD 93385,Radial Velocity,2021,4.2,,7.3426,,5977.0,1.04,43.3475
WASP-38 b,WASP-38,Transit,2010,1093.3352,13.78707,6.87188,,6180.0,1.76,136.24
Kepler-1549 b,Kepler-1549,Transit,2016,,2.57,214.886545,,5324.0,0.88,803.052
Kepler-1285 b,Kepler-1285,Transit,2016,,0.97,14.7967458,,6170.0,1.2,422.269
HD 190984 b,HD 190984,Radial Velocity,2009,985.2,,4885.0,,5988.0,0.91,148.187
Kepler-290 d,Kepler-290,Transit,2023,,0.86,0.764017553,1589.0,5142.0,0.84,694.627
KIC 9663113 b,KIC 9663113,Transit,2015,,4.6,572.3847,,6065.0,0.98,1594.74
HD 80883 b,HD 80883,Radial Velocity,2022,1748.0562385,,6383.78352,,,0.88,34.6011
HD 25463 b,HD 25463,Transit,2023,8.7,2.54535814,7.0491423,1198.46,6353.0,1.251,45.6181
Kepler-944 b,Kepler-944,Transit,2016,,2.63,43.3167737,,5409.0,0.86,1349.43
HD 222237 b,HD 222237,Radial Velocity,2024,1649.52943233,,14892.0,,4751.0,0.76,11.4469
HD 37124 b,HD 37124,Radial Velocity,2002,214.53525,,154.378,,,0.85,31.6634
Kepler-125 c,Kepler-125,Transit,2014,,0.74,5.774464,,3810.0,,183.365
Kepler-1424 b,Kepler-1424,Transit,2016,,1.16,29.6091744,,5838.0,1.02,661.421
Kepler-1269 b,Kepler-1269,Transit,2016,,1.63,37.3331536,,5998.0,1.1,1097.23
Kepler-312 b,Kepler-312,Transit,2014,,1.29,1.772419,,6115.0,,797.72
Kepler-206 b,Kepler-206,Transit,2014,,1.2,7.781987,,5764.0,,594.447
Kepler-529 b,Kepler-529,Transit,2016,,1.86,1.980357663,,6087.0,1.07,799.008
GJ 2056 b,GJ 2056,Radial Velocity,2020,16.2,,69.971,,,0.62,28.4434
Kepler-1832 b,Kepler-1832,Transit,2021,,1.22719556,3.138789892,,5242.0,0.684,486.174
Kepler-54 d,Kepler-54,Transit,2014,,1.53,20.995694,,4252.0,,271.701
KMT-2023-BLG-0466L b,KMT-2023-BLG-0466L,Microlensing,2026,1032.94232275,,,,,0.44,6800.0
HD 108236 c,HD 108236,Transit,2020,,2.071,6.203449,,5660.0,0.869,64.5978
Kepler-361 c,Kepler-361,Transit,2014,,2.52,55.188023,,6169.0,,930.32
Kepler-11 c,Kepler-11,Transit,2010,2.9,2.87,13.0241,,5663.0,0.961,646.346
Teegarden's Star b,Teegarden's Star,Radial Velocity,2019,1.16,,4.90634,277.0,3034.0,0.097,3.83078
Kepler-1917 b,Kepler-1917,Transit,2021,,1.88971288,12.90240002,,5530.0,0.882,909.037
TOI-4588 b,TOI-4588,Transit,2026,,2.92922558,13.11881173651,,7746.12,,225.181
K2-330 b,K2-330,Transit,2021,,2.77,13.774798,969.0,6232.0,1.23,160.125
Kepler-251 e,Kepler-251,Transit,2014,,2.77,99.640161,,5526.0,,924.625
Kepler-402 b,Kepler-402,Transit,2014,,1.22,4.028751,,6090.0,,625.339
Kepler-333 c,Kepler-333,Transit,2014,,1.11,24.08821,,4259.0,,324.413
Kepler-717 b,Kepler-717,Transit,2016,,2.42,4.40840023,,5485.0,0.88,2805.48
Proxima Cen b,Proxima Cen,Radial Velocity,2016,1.055,,11.18465,218.0,2900.0,0.1221,1.30119
HD 149143 b,HD 149143,Radial Velocity,2005,422.7139,,4.07182,,5856.0,1.2,73.2801
Kepler-52 c,Kepler-52,Transit,2012,45.4,1.84,16.3850021,,4075.0,0.54,321.542
Kepler-1789 b,Kepler-1789,Transit,2021,,2.83137505,80.23190308,,5436.0,0.92,611.461
Kepler-1598 b,Kepler-1598,Transit,2016,,0.95,4.34195123,,5940.0,1.07,619.862
Kepler-1429 b,Kepler-1429,Transit,2016,,1.29,4.48487493,,5902.0,1.05,1214.09
Kepler-197 d,Kepler-197,Transit,2014,,1.22,15.677563,,6004.0,,330.575
HD 74698 b,HD 74698,Radial Velocity,2023,23.0,,15.017,,5783.0,1.039,52.0648
TOI-1036 b,TOI-1036,Transit,2026,,6.28499593,3.77952125496,,5664.68,,184.015
Kepler-356 b,Kepler-356,Transit,2014,,1.57,4.612696,,6133.0,,707.559
Kepler-815 b,Kepler-815,Transit,2016,,4.11,8.57503552,,5028.0,1.25,1259.28
Kepler-82 d,Kepler-82,Transit,2014,,1.77,2.382961,,5428.0,,904.326
Kepler-141 b,Kepler-141,Transit,2014,,0.69,3.107675,,4910.0,,301.183
Kepler-1575 b,Kepler-1575,Transit,2016,,1.31,2.55314213,,5667.0,0.95,1246.92
WASP-36 b,WASP-36,Transit,2011,750.39663,14.874343,1.53736596,1733.0,5959.0,1.081,386.346
Kepler-18 c,Kepler-18,Transit,2011,17.3,5.49,7.64159,,5345.0,0.972,433.047
Kepler-377 b,Kepler-377,Transit,2014,,1.39,12.509529,,5949.0,,823.804
Kepler-138 c,Kepler-138,Transit,2014,2.3,1.51,13.7815,410.0,3841.0,0.535,66.8624
K2-108 b,K2-108,Transit,2017,,5.33,4.733999,1360.0,5599.0,1.17,477.295
Kepler-122 d,Kepler-122,Transit,2014,,2.2,21.587475,,6050.0,,1027.45
HD 37124 c,HD 37124,Radial Velocity,2002,207.22516,,885.5,,,0.85,31.6634
Kepler-1520 b,Kepler-1520,Transit,2016,,5.77,0.653553572,,4677.0,0.76,607.917
Kepler-749 b,Kepler-749,Transit,2016,,3.1,17.31716585,,5009.0,0.79,721.027
TOI-5174 b,TOI-5174,Transit,2022,,5.351,12.214286,,5643.77,1.0,197.243
TOI-1411 b,TOI-1411,Transit,2022,2.0,1.19880592,1.4520527,976.4,4115.0,0.6045,32.4778
Kepler-46 b,Kepler-46,Transit,2012,1907.0,9.057,33.60134,543.0,5155.0,0.902,777.06
Kepler-1398 b,Kepler-1398,Transit,2016,,0.9,2.78815679,,6126.0,1.13,852.204
K2-198 c,K2-198,Transit,2019,,1.423,3.3596055,1229.9,5212.9,0.799,110.567
Kepler-1531 b,Kepler-1531,Transit,2016,,1.11,1.138543376,,6260.0,1.16,666.334
HD 165131 b,HD 165131,Radial Velocity,2023,5943.3912109,,2342.6,,5870.0,1.06,57.4263
HD 240210 b,HD 240210,Radial Velocity,2009,1655.82,,501.75,,4297.0,0.82,372.405
Kepler-487 c,Kepler-487,Transit,2016,,2.68,38.6519976,,5444.0,0.91,872.343
Kepler-1569 b,Kepler-1569,Transit,2016,,1.68,5.79180156,,6319.0,1.25,945.454
Kepler-101 b,Kepler-101,Transit,2014,51.1,5.77,3.4876812,1513.0,5667.0,1.17,927.981
Kepler-1290 b,Kepler-1290,Transit,2016,,1.42,4.69500134,,5660.0,0.95,1593.7
TIC 34085383 b,TIC 34085383,Transit,2026,,3.91982296,3.47793368523,,4694.84,,149.12
Kepler-291 c,Kepler-291,Transit,2014,,1.88,5.700786,,6002.0,,1786.48
Kepler-1045 b,Kepler-1045,Transit,2016,,2.69,26.41045478,,5301.0,0.86,942.485
Kepler-82 b,Kepler-82,Transit,2012,12.15,4.07,26.44,,,0.91,904.326
HIP 116454 b,HIP 116454,Transit,2014,9.7,2.469,9.1004157,753.2,5048.0,0.8,62.4491
HD 147873 c,HD 147873,Radial Velocity,2016,731.009,,491.54,,5972.0,1.38,109.055
WASP-118 b,WASP-118,Transit,2016,163.36462,16.14096,4.0460435,1729.0,6410.0,1.32,376.658
K2-16 b,K2-16,Transit,2015,,2.02,7.6188,658.0,4742.0,0.68,334.967
Kepler-1122 b,Kepler-1122,Transit,2016,,2.04,42.1917357,,5544.0,0.92,1230.42
TYC 3667-1280-1 b,TYC 3667-1280-1,Radial Velocity,2016,1716.282,,26.468,1350.0,5130.0,1.87,477.516
HD 49674 b,HD 49674,Radial Velocity,2002,31.783,,4.94737,,5602.0,1.03,43.0399
Kepler-674 b,Kepler-674,Transit,2016,,1.69,2.243381847,,4192.0,0.6,342.254
Kepler-233 b,Kepler-233,Transit,2014,,2.43,8.472382,,5360.0,,856.417
HIP 12961 b,HIP 12961,Radial Velocity,2010,114.4188,,57.435,,3901.0,0.69,23.371
Kepler-621 b,Kepler-621,Transit,2016,,2.3,2.628113746,,4521.0,0.72,
Barnard b,Barnard's star,Radial Velocity,2024,0.299,,3.1542,438.0,3195.0,0.162,1.82655
HD 155358 b,HD 155358,Radial Velocity,2007,314.6517,,194.3,,5905.0,1.15,43.6197
Kepler-1039 b,Kepler-1039,Transit,2016,,1.46,0.934884242,,4870.0,0.79,306.91
Kepler-803 b,Kepler-803,Transit,2016,,3.79,50.28638192,,5919.0,1.05,639.771
K2-321 b,K2-321,Transit,2020,,2.05124347,2.2979749,830.0,3750.0,0.578,77.6888
Kepler-584 b,Kepler-584,Transit,2016,,4.21,35.1810304,,6195.0,1.17,1848.84
Kepler-254 d,Kepler-254,Transit,2014,,2.5,18.746477,,5957.0,,1389.48
Kepler-908 b,Kepler-908,Transit,2016,,1.22,1.340597468,,5973.0,1.11,290.843
HD 149806 b,HD 149806,Radial Velocity,2022,4003.68444298,,16521.52778,,,0.93,20.2727
NGTS-21 b,NGTS-21,Transit,2022,750.07504052,14.90794433,1.5433897,1357.0,4660.0,0.72,592.891
Kepler-135 c,Kepler-135,Transit,2014,,1.16,11.448708,,6090.0,,621.855
Kepler-684 b,Kepler-684,Transit,2016,,3.36,6.770302008,,5493.0,0.89,1731.27
TOI-3261 b,TOI-3261,Transit,2024,30.3,3.82,0.8831331,1722.0,5068.0,0.861,300.141
Kepler-1823 b,Kepler-1823,Transit,2021,,2.0861268,21.10339928,,6000.0,1.068,724.971
HD 184010 d,HD 184010,Radial Velocity,2022,143.02278315,,836.4,,4971.0,1.35,60.7993
HD 7199 b,HD 7199,Radial Velocity,2011,85.8141,,615.0,,5371.0,0.77,36.1531
Kepler-218 c,Kepler-218,Transit,2014,,3.14,44.699576,,5502.0,,656.38
HD 83443 c,HD 83443,Radial Velocity,2022,476.7426105,,8241.0,,5442.0,1.0,40.8991
1RXS J160929.1-210524 b,1RXS J160929.1-210524,Imaging,2008,3000.0,,,1700.0,4060.0,0.85,139.135
K2-12 b,K2-12,Transit,2015,5.2,2.44,8.28246,1026.0,5672.0,0.965,326.381
EPIC 249893012 b,EPIC 249893012,Transit,2020,8.75,1.95,3.5951,1616.0,5430.0,1.05,321.296
KMT-2023-BLG-1866L b,KMT-2023-BLG-1866L,Microlensing,2024,2.63,,,,,0.51,6210.0
HD 206610 b,HD 206610,Radial Velocity,2009,647.10188,,673.2,,4842.0,1.55,147.192
HD 192310 c,HD 192310,Radial Velocity,2011,24.0,,525.8,185.0,5166.0,0.8,8.79687
HD 219134 d,HD 219134,Radial Velocity,2015,16.17,1.61,46.859,410.5,4699.0,0.81,6.53127
BD+20 2457 c,BD+20 2457,Radial Velocity,2009,3963.17,,621.99,,4137.0,2.8,1539.71
Kepler-450 d,Kepler-450,Transit,2015,,0.837,7.51464,,6197.21,1.19,455.982
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,Microlensing,2009,20.0,,,,,0.64,5900.0
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,Microlensing,2019,700.0,,,,,0.49,7100.0
Kepler-31 c,Kepler-31,Transit,2011,1493.7,5.3,42.6318,,6340.0,1.21,1664.64
Kepler-1561 b,Kepler-1561,Transit,2016,,1.09,1.005207007,,5957.0,1.07,839.076
Kepler-1990 c,Kepler-1990,Transit,2023,,0.98,4.06844957,1170.0,5751.0,1.028,392.739
HD 177830 c,HD 177830,Radial Velocity,2010,47.6725,,110.9,,4949.0,1.47,62.7674
HD 22781 b,HD 22781,Radial Velocity,2011,4338.2,,528.07,,5027.0,0.75,32.6034
K2-281 b,K2-281,Transit,2018,,8.18,8.687721,665.0,4812.0,0.82,458.139
Kepler-1790 b,Kepler-1790,Transit,2021,,3.1446145,31.58889961,,5866.0,1.02,1070.17
Kepler-1843 b,Kepler-1843,Transit,2021,,2.70909809,25.54339981,,5422.0,1.02,784.625
HD 163607 b,HD 163607,Radial Velocity,2012,249.051588,,75.2203,,5522.0,1.12,67.7855
Kepler-1744 b,Kepler-1744,Transit,2021,,3.76754004,37.10110092,,5986.0,0.886,1091.63
Kepler-1530 c,Kepler-1530,Transit,2016,,1.65,5.3227406,,5477.0,0.92,489.876
Kepler-1835 b,Kepler-1835,Transit,2021,,3.53387773,11.96409988,,5903.0,0.922,1404.38
Kepler-659 b,Kepler-659,Transit,2016,,2.5,17.671796,,4870.0,0.79,722.64
Kepler-1393 b,Kepler-1393,Transit,2016,,0.8,2.44357812,,5697.0,0.95,544.456
TOI-1294 c,TOI-1294,Radial Velocity,2024,147.0,,159.9,,5718.0,1.1578,332.648
Kepler-1859 c,Kepler-1859,Transit,2023,,1.66,3.59645081,1327.0,5887.0,1.09,1331.25
Kepler-186 e,Kepler-186,Transit,2014,,1.27,22.407704,,3788.0,0.478,177.594
Kepler-520 c,Kepler-520,Transit,2016,,1.07,5.21104261,,6112.0,1.1,623.901
Kepler-669 b,Kepler-669,Transit,2016,,4.83,4.125546869,,6038.0,1.15,2063.41
Kepler-1386 b,Kepler-1386,Transit,2016,,1.24,6.73972381,,5733.0,1.02,835.882
Kepler-387 b,Kepler-387,Transit,2014,,1.03,6.791636,,5774.0,,801.052
TOI-4137 b,TOI-4137,Transit,2022,457.67290608,13.57407563,3.8016122,1570.0,6202.0,1.313,334.993
TOI-682.01,TOI-682,Transit,2021,,3.74186,6.8392388,1090.0,5085.0,,83.1548
HD 285968 b,HD 285968,Radial Velocity,2008,8.4,,8.7836,450.0,,0.5,9.47045
BEBOP-4 AB b,BEBOP-4 A,Radial Velocity,2025,8358.8871041,,1823.5,,,1.507,234.294
Kepler-1325 b,Kepler-1325,Transit,2016,,2.86,33.8786838,,5550.0,0.93,973.368
LHS 1678 c,LHS 1678,Transit,2021,,0.941,3.694284,,3490.0,0.345,19.8782
Kepler-852 b,Kepler-852,Transit,2016,,2.54,44.9309804,,6100.0,1.19,1619.03
HD 99283 b,HD 99283,Radial Velocity,2021,308.29355479,,310.4,,4886.0,1.76,111.093
Kepler-111 c,Kepler-111,Transit,2014,222.4798849,7.0840758,224.77833,352.2,5914.0,1.118,657.223
K2-239 d,K2-239,Transit,2018,,1.1,10.115,399.0,3420.0,0.4,31.0849
Kepler-1130 d,Kepler-1130,Transit,2021,,0.64472273,4.272250175,,5450.0,0.944,249.343
HD 105618 c,HD 105618,Radial Velocity,2022,8419.59232984,,77114.07158,,,1.01,70.0837
Kepler-1305 b,Kepler-1305,Transit,2016,,1.88,13.5630972,,5701.0,0.97,1575.23
Kepler-1333 b,Kepler-1333,Transit,2016,,2.81,109.6471842,,5628.0,0.94,932.446
TOI-2000 c,TOI-2000,Transit,2023,81.7,8.14,9.127055,1038.0,5611.0,1.082,175.713
TOI-1221 b,TOI-1221,Transit,2023,1112.3994245,2.91,91.68278,440.0,5592.0,0.93,138.411
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,Microlensing,2019,13.93,,,,,0.231,5650.0
HD 110113 b,HD 110113,Transit,2021,4.55,2.05,2.541,1371.0,5732.0,0.997,106.307
Kepler-148 c,Kepler-148,Transit,2014,,3.6,4.180043,,5272.0,,791.163
TOI-3862 b,TOI-3862,Transit,2026,53.7,5.53,1.55745774,1539.0,5300.0,0.9,249.02
Pr0211 b,Pr0211,Radial Velocity,2012,597.5204,,2.1461,,5300.0,0.935,182.714
Kepler-891 b,Kepler-891,Transit,2016,,6.41,53.44945593,,5887.0,1.06,2340.58
Kepler-370 b,Kepler-370,Transit,2014,,1.59,4.57953,,5852.0,,1167.94
Kepler-689 b,Kepler-689,Transit,2016,,2.89,22.36656079,,5518.0,0.91,1131.73
HD 27969 b,HD 27969,Radial Velocity,2021,1525.5763536,,654.5,261.0,5966.0,1.16,67.9328
HD 219077 b,HD 219077,Radial Velocity,2012,3057.50927534,,5478.68861,,,0.92,29.1864
GJ 581 c,GJ 581,Radial Velocity,2007,6.81,,12.9211,,3500.0,0.295,6.2981
Kepler-119 b,Kepler-119,Transit,2014,,3.6,2.422082,,5595.0,,701.996
HD 221420 b,HD 221420,Radial Velocity,2019,7278.2705203,,10090.0,,5847.0,1.351,31.1415
BD-06 1339 c,BD-06 1339,Radial Velocity,2013,53.0,,125.94,,4324.0,0.7,20.2695
Kepler-1930 b,Kepler-1930,Transit,2021,,1.52955541,13.02680016,,5083.0,0.844,275.694
Kepler-755 b,Kepler-755,Transit,2016,,1.76,1.269090374,,5043.0,0.82,399.034
HAT-P-56 b,HAT-P-56,Transit,2015,734.1873,16.92559,2.79083,,6566.0,1.42,320.639
Kepler-430 c,Kepler-430,Transit,2015,,1.75,110.979,458.0,5884.0,1.166,917.477
Kepler-551 b,Kepler-551,Transit,2016,,2.73,12.3764661,,4286.0,0.65,311.175
HD 69830 c,HD 69830,Radial Velocity,2006,11.8,,31.56,,5385.0,0.86,12.5591
HD 63454 b,HD 63454,Radial Velocity,2005,79.4575,,2.81805,,4812.0,0.42,37.6894
K2-99 b,K2-99,Transit,2016,276.51071409,11.88151954,18.24783,1184.0,6069.0,1.44,519.229
Kepler-1217 b,Kepler-1217,Transit,2016,,1.99,2.032325072,,5905.0,1.06,1347.71
HD 107148 c,HD 107148,Radial Velocity,2021,19.89605828,,18.3267,,5752.92,1.105215,49.4156
Kepler-1277 b,Kepler-1277,Transit,2016,,1.6,40.8365012,,5578.0,0.94,557.193
GJ 887 d,GJ 887,Radial Velocity,2026,6.1,,50.77,241.0,3688.0,0.495,3.28679
Kepler-1771 b,Kepler-1771,Transit,2021,,4.05537256,88.64399719,,5661.0,0.941,565.752
HD 190228 b,HD 190228,Radial Velocity,2022,1598.67688721,,1143.59858,,,1.415,62.7146
K2-138 d,K2-138,Transit,2017,7.92,2.39,5.40479,,5356.3,0.935,202.585
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,Microlensing,2022,1036.12060682,,,,,0.42,5830.0
Kepler-763 b,Kepler-763,Transit,2016,,1.22,1.19655156,,5166.0,0.84,962.459
Kepler-1754 b,Kepler-1754,Transit,2021,,2.43996509,8.195949554,,4723.0,0.734,718.945
Kepler-374 c,Kepler-374,Transit,2014,,1.1,3.282807,,5977.0,,1265.61
K2-344 b,K2-344,Transit,2021,,1.59,3.35585,722.0,4374.0,0.51,75.1691
Kepler-1801 c,Kepler-1801,Transit,2023,,2.91,116.583183,371.0,5738.0,0.936,839.332
TOI-2180 b,TOI-2180,Transit,2022,875.61726129,11.32107051,260.79,348.0,5695.0,1.111,116.685
Kepler-322 c,Kepler-322,Transit,2014,,1.67,4.337234,,5388.0,,400.48
tau Cet g,tau Cet,Radial Velocity,2017,1.75,,20.0,,,0.783,3.60304
Kepler-1038 b,Kepler-1038,Transit,2016,,3.53,148.4603382,,5335.0,0.87,584.136
K2-367 b,K2-367,Transit,2022,,2.413,20.645099,,4348.0,0.756,176.965
Kepler-1857 b,Kepler-1857,Transit,2021,,1.96065412,8.94340992,,6074.0,0.873,853.275
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,Microlensing,2022,16.3,,,,,0.63,5600.0
HD 76920 b,HD 76920,Radial Velocity,2017,994.80291391,,415.891,,4664.0,1.0,184.031
Kepler-747 b,Kepler-747,Transit,2016,,5.27,35.61760587,,5096.0,0.82,3347.16
Kepler-1881 b,Kepler-1881,Transit,2021,,2.98104391,159.3939972,,5135.0,0.812,1057.21
Kepler-137 c,Kepler-137,Transit,2014,,1.88,18.735753,,5187.0,,302.979
Kepler-292 e,Kepler-292,Transit,2014,,2.67,11.97901,,5299.0,,1056.48
Kepler-154 c,Kepler-154,Transit,2014,,2.95,62.303276,,5690.0,,915.212
HIP 57274 c,HIP 57274,Radial Velocity,2011,130.0,,32.03,,4640.0,0.73,25.8618
Kepler-244 c,Kepler-244,Transit,2014,,2.05,9.767292,,5554.0,,1036.49
TOI-4582 b,TOI-4582,Transit,2023,168.44905571,10.53644186,31.034,,5190.0,1.34,383.846
HD 143105 b,HD 143105,Radial Velocity,2016,384.5743,,2.1974,,6380.0,1.51,46.7789
GJ 3138 d,GJ 3138,Radial Velocity,2017,10.5,,257.8,,3717.0,0.681,28.4712
Kepler-150 f,Kepler-150,Transit,2017,,3.64,637.2093,,5528.0,0.97,891.092
Kepler-372 c,Kepler-372,Transit,2014,,2.09,20.053763,,6509.0,,1493.95
Kepler-1139 b,Kepler-1139,Transit,2016,,1.19,0.813166719,,5550.0,0.94,495.156
Kepler-1146 b,Kepler-1146,Transit,2016,,1.23,2.352265797,,4692.0,0.74,703.038
HD 87646 b,HD 87646,Radial Velocity,2016,3941.092,,13.481,,5770.0,1.12,73.58352
Kepler-1821 b,Kepler-1821,Transit,2021,,2.59248115,16.45809937,,5475.0,0.946,799.699
K2-381 b,K2-381,Transit,2022,,1.075,7.9389334,,4473.0,0.754,145.701
HD 80653 b,HD 80653,Transit,2020,5.72,1.613,0.719573,2463.0,5959.0,1.18,109.86
K2-156 b,K2-156,Transit,2018,,1.1,0.813143,,4460.0,,150.21
Kepler-1053 b,Kepler-1053,Transit,2016,,0.98,2.414351654,,4529.0,0.74,151.129
HD 48948 c,HD 48948,Radial Velocity,2024,7.27,,38.06,553.0,4593.0,0.686,16.9043
Kepler-955 b,Kepler-955,Transit,2016,,3.13,14.53244172,,5350.0,0.89,550.383
Kepler-436 b,Kepler-436,Transit,2015,,2.73,64.00205,,4651.0,0.729,588.867
K2-345 b,K2-345,Transit,2021,,2.11,10.367437,437.0,3779.0,0.56,162.408
Kepler-178 c,Kepler-178,Transit,2014,,2.88,20.552802,,5676.0,,716.025
Kepler-1756 b,Kepler-1756,Transit,2021,,1.47199944,2.355750084,,4915.0,0.781,
Kepler-758 b,Kepler-758,Transit,2016,,2.48,12.1097104,,6228.0,1.16,1502.32
Kepler-380 b,Kepler-380,Transit,2014,,1.19,3.930821,,6045.0,,813.713
Kepler-247 b,Kepler-247,Transit,2014,,1.64,3.33616,,5100.0,,663.711
Kepler-367 b,Kepler-367,Transit,2014,,1.3,37.815724,,4710.0,,188.027
Kepler-1793 b,Kepler-1793,Transit,2021,,3.79037518,8.779999733,,5191.0,0.85,1189.88
Kepler-1923 b,Kepler-1923,Transit,2021,,1.95958179,52.60969925,,5881.0,1.109,990.838
KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,Microlensing,2021,2447.2787339,,,,,0.09,7010.0
HD 136352 c,HD 136352,Radial Velocity,2019,11.24,2.916,27.59221,677.0,5664.0,0.87,14.682
Kepler-1200 b,Kepler-1200,Transit,2016,,1.06,1.118549717,,4612.0,0.74,588.715
TOI-169 b,TOI-169,Transit,2020,251.40353,12.172974,2.2554477,1715.0,5880.0,1.147,407.84
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,Microlensing,2022,143.02278315,,,,,0.36,6090.0
Kepler-325 c,Kepler-325,Transit,2014,,2.54,12.762172,,5752.0,,823.242
Kepler-325 b,Kepler-325,Transit,2014,,2.91,4.544439,,5752.0,,823.242
